farmer_id,age,gender,education,land_size_acres,annual_income,crop_type,state,district,region,is_member_fpo,has_taken_crop_insurance,eligible_pmfby,eligible_pmkisan,eligible_fpo_support
5937,55,Male,Primary,8.48,46716.72,Wheat,Punjab,Amritsar,South,1,0,1,0,0
5938,54,Female,Secondary,1.33,219058.12,Maize,Bihar,Gaya,West,0,1,1,0,0
5939,62,Female,None,4.46,117626.75,Wheat,Karnataka,Hubballi,East,0,1,1,0,0
5940,68,Male,Primary,4.07,186996.14,Maize,Karnataka,Mysuru,West,1,0,1,0,0
5941,25,Female,None,3.82,137258.43,Wheat,Tamil Nadu,Madurai,North,0,0,1,0,0
5942,58,Male,Primary,3.42,55391.87,Wheat,Gujarat,Bhavnagar,West,0,0,1,0,0
5943,66,Male,Secondary,2.5,284570.13,Rice,Bihar,Gaya,West,0,1,1,0,0
5944,52,Female,None,2.14,23239.02,Sugarcane,Gujarat,Bhavnagar,East,0,0,0,0,0
5945,68,Male,Secondary,6.58,483523.92,Sugarcane,Punjab,Patiala,North,0,0,0,0,0
5946,28,Male,None,9.23,177251.96,Sugarcane,Bihar,Purnia,West,0,0,0,0,0
5947,41,Male,Primary,5.33,350627.18,Sugarcane,Maharashtra,Pune,South,0,0,0,0,0
5948,66,Female,None,3.33,407077.81,Wheat,Tamil Nadu,Tiruchirappalli,North,0,1,0,0,0
5949,38,Male,Higher,2.01,146761.35,Sugarcane,Maharashtra,Mumbai,East,0,0,0,0,0
5950,68,Male,Higher,8.39,376881.97,Wheat,Tamil Nadu,Madurai,South,0,1,0,0,0
5951,19,Male,None,9.73,417886.22,Maize,Tamil Nadu,Tiruchirappalli,North,0,0,0,0,0
5952,57,Female,Higher,3.82,128245.44,Cotton,Tamil Nadu,Coimbatore,East,0,1,0,0,0
5953,36,Male,Secondary,3.26,496322.39,Cotton,Maharashtra,Nagpur,East,1,0,0,0,1
5954,56,Female,Higher,6.21,20137.45,Maize,Tamil Nadu,Salem,North,1,0,1,0,1
5955,45,Male,Higher,7.87,116330.24,Wheat,Bihar,Patna,North,1,0,1,0,1
5956,34,Female,Secondary,4.83,392210.17,Sugarcane,Bihar,Purnia,North,0,1,0,0,0
5957,23,Female,Secondary,6.49,105124.2,Rice,Maharashtra,Nashik,East,0,0,1,0,0
5958,36,Female,Primary,7.31,352147.33,Wheat,Karnataka,Belagavi,South,0,0,0,0,0
5959,55,Male,Secondary,9.63,429209.9,Wheat,Karnataka,Bengaluru,South,0,0,0,0,0
5960,45,Male,None,2.07,480014.99,Maize,Maharashtra,Nashik,East,0,0,0,0,0
5961,19,Male,Higher,9.98,242381.28,Maize,Tamil Nadu,Chennai,North,0,1,1,0,0
5962,55,Female,Primary,4.23,485843.47,Rice,Tamil Nadu,Chennai,East,0,0,0,0,0
5963,54,Male,Secondary,7.37,211694.93,Sugarcane,Tamil Nadu,Madurai,East,0,1,0,0,0
5964,68,Male,Higher,5.94,116882.74,Cotton,Maharashtra,Mumbai,East,0,0,0,0,0
5965,69,Female,None,5.12,261821.71,Sugarcane,Tamil Nadu,Coimbatore,East,0,1,0,0,0
5966,21,Male,None,7.13,328413.39,Sugarcane,Bihar,Patna,South,0,0,0,0,0
5967,39,Male,Primary,4.26,234402.02,Wheat,Tamil Nadu,Madurai,North,0,0,1,0,0
5968,43,Female,None,1.7,287816.5,Rice,Maharashtra,Aurangabad,East,0,0,1,0,0
5969,66,Female,Higher,5.14,214040.5,Wheat,Tamil Nadu,Tiruchirappalli,East,0,0,1,0,0
5970,60,Male,Secondary,5.46,267133.36,Maize,Bihar,Gaya,North,0,1,1,0,0
5971,53,Female,None,2.42,476771.88,Cotton,Gujarat,Surat,North,0,0,0,0,0
5972,30,Male,Secondary,9.39,254917.26,Rice,Maharashtra,Nashik,East,0,1,1,0,0
5973,69,Male,Higher,2.66,134058.02,Rice,Karnataka,Mysuru,East,0,0,1,0,0
5974,49,Male,Higher,4.39,381785.84,Sugarcane,Maharashtra,Nagpur,North,1,1,0,0,1
5975,34,Male,Secondary,1.97,175416.38,Wheat,Punjab,Bathinda,North,0,0,1,0,0
5976,58,Male,Higher,5.59,409941.51,Sugarcane,Karnataka,Mangaluru,South,1,0,0,0,1
5977,53,Female,Primary,3.42,37852.57,Sugarcane,Karnataka,Hubballi,East,0,0,0,0,0
5978,63,Female,None,5.15,172767.21,Rice,Maharashtra,Aurangabad,West,1,0,1,0,0
5979,36,Male,Primary,2.63,56236.36,Cotton,Punjab,Ludhiana,North,1,0,0,0,0
5980,52,Female,Primary,1.01,51805.73,Maize,Karnataka,Belagavi,North,1,0,1,1,0
5981,63,Female,Primary,7.9,332610.88,Sugarcane,Gujarat,Surat,South,0,0,0,0,0
5982,57,Male,Secondary,6.59,198814.05,Cotton,Tamil Nadu,Salem,South,0,0,0,0,0
5983,45,Female,Secondary,3.74,437024.68,Sugarcane,Punjab,Ludhiana,West,0,1,0,0,0
5984,18,Female,Higher,0.95,263038.52,Cotton,Punjab,Jalandhar,North,0,1,0,0,0
5985,59,Male,Secondary,8.72,154718.18,Wheat,Gujarat,Bhavnagar,East,1,0,1,0,1
5986,35,Male,Higher,2.11,363235.56,Maize,Gujarat,Bhavnagar,East,1,0,0,0,1
5987,65,Male,Secondary,9.34,315768.23,Rice,Maharashtra,Pune,East,1,1,0,0,1
5988,57,Male,Higher,5.05,401801.36,Wheat,Maharashtra,Pune,South,0,0,0,0,0
5989,50,Male,None,3.73,325358.26,Sugarcane,Maharashtra,Mumbai,West,0,1,0,0,0
5990,29,Male,Higher,7.55,91836.57,Sugarcane,Punjab,Ludhiana,West,0,0,0,0,0
5991,25,Male,None,8.83,338451.92,Maize,Bihar,Purnia,West,0,1,0,0,0
5992,41,Female,Higher,4.02,201859.11,Maize,Maharashtra,Pune,North,0,0,1,0,0
5993,33,Male,Secondary,4.37,236940.08,Maize,Bihar,Muzaffarpur,North,0,1,1,0,0
5994,67,Female,Secondary,4.62,461566.64,Sugarcane,Karnataka,Belagavi,West,1,0,0,0,1
5995,21,Female,None,9.26,186382.38,Sugarcane,Tamil Nadu,Madurai,West,1,0,0,0,0
5996,55,Male,Primary,7.08,309859.98,Rice,Gujarat,Rajkot,West,0,1,0,0,0
5997,61,Female,Primary,2.85,188106.05,Maize,Tamil Nadu,Salem,South,0,0,1,0,0
5998,44,Female,Higher,2.26,56416.47,Cotton,Bihar,Patna,West,0,0,0,0,0
5999,26,Female,Secondary,2.69,232227.42,Rice,Gujarat,Surat,East,0,1,1,0,0
6000,64,Male,Primary,3.0,302560.14,Cotton,Punjab,Amritsar,North,0,0,0,0,0
6001,33,Female,Secondary,2.69,209676.61,Wheat,Tamil Nadu,Chennai,East,0,0,1,0,0
6002,29,Female,Secondary,6.76,201426.43,Maize,Bihar,Purnia,North,0,0,1,0,0
6003,48,Male,Secondary,1.6,411985.47,Rice,Maharashtra,Pune,South,1,0,0,0,1
6004,41,Female,Higher,4.18,24545.73,Rice,Bihar,Muzaffarpur,South,0,0,1,0,0
6005,31,Female,None,6.44,154836.84,Wheat,Karnataka,Mysuru,East,1,0,1,0,0
6006,62,Female,Higher,3.26,407761.06,Wheat,Gujarat,Rajkot,South,0,1,0,0,0
6007,42,Female,Primary,1.12,461059.77,Wheat,Bihar,Gaya,North,0,1,0,0,0
6008,51,Female,None,1.28,212026.8,Rice,Maharashtra,Nashik,South,1,0,1,0,0
6009,20,Male,Primary,1.7,445509.18,Sugarcane,Bihar,Gaya,East,0,0,0,0,0
6010,41,Female,None,8.44,107475.76,Cotton,Maharashtra,Aurangabad,South,0,0,0,0,0
6011,59,Male,None,6.75,118499.26,Cotton,Gujarat,Vadodara,West,0,0,0,0,0
6012,26,Female,Higher,1.11,424633.77,Wheat,Maharashtra,Aurangabad,North,1,0,0,0,1
6013,43,Male,Secondary,4.22,452596.29,Sugarcane,Karnataka,Mysuru,South,1,1,0,0,1
6014,37,Male,Secondary,3.15,119174.83,Sugarcane,Karnataka,Belagavi,North,0,1,0,0,0
6015,57,Male,None,5.99,39068.85,Wheat,Tamil Nadu,Coimbatore,East,1,0,1,0,0
6016,27,Female,Higher,5.47,54258.83,Maize,Maharashtra,Aurangabad,West,1,0,1,0,1
6017,36,Female,Primary,5.07,138076.61,Rice,Maharashtra,Pune,North,0,0,1,0,0
6018,20,Female,Primary,3.49,383110.05,Maize,Maharashtra,Mumbai,West,0,0,0,0,0
6019,41,Female,Secondary,1.81,259896.0,Sugarcane,Tamil Nadu,Tiruchirappalli,West,1,0,0,0,1
6020,22,Female,Secondary,7.55,233238.53,Wheat,Punjab,Patiala,West,0,0,1,0,0
6021,20,Male,Primary,8.86,296228.57,Rice,Karnataka,Mysuru,South,0,0,1,0,0
6022,44,Male,Primary,9.47,446209.33,Cotton,Karnataka,Mangaluru,South,0,0,0,0,0
6023,33,Male,Higher,1.06,54310.89,Sugarcane,Maharashtra,Mumbai,East,0,0,0,1,0
6024,66,Female,Primary,7.53,350414.82,Rice,Tamil Nadu,Madurai,South,1,1,0,0,0
6025,32,Female,Higher,7.4,464127.51,Rice,Maharashtra,Pune,East,0,1,0,0,0
6026,52,Male,Secondary,9.5,114541.52,Maize,Karnataka,Mysuru,East,0,1,1,0,0
6027,29,Female,Primary,2.9,420508.43,Cotton,Gujarat,Bhavnagar,West,0,1,0,0,0
6028,58,Female,Secondary,7.55,352032.11,Maize,Tamil Nadu,Tiruchirappalli,North,0,1,0,0,0
6029,61,Male,None,1.02,17089.58,Maize,Bihar,Purnia,South,0,1,1,1,0
6030,43,Male,None,6.5,123489.72,Maize,Karnataka,Bengaluru,North,0,1,1,0,0
6031,64,Female,None,3.83,306863.93,Maize,Bihar,Gaya,East,0,0,0,0,0
6032,51,Female,Primary,7.8,256176.17,Sugarcane,Punjab,Ludhiana,East,0,0,0,0,0
6033,40,Male,Secondary,8.7,268688.76,Cotton,Bihar,Patna,East,0,0,0,0,0
6034,48,Female,Primary,3.97,123645.91,Maize,Tamil Nadu,Salem,West,1,0,1,0,0
6035,67,Male,Secondary,5.49,340751.7,Sugarcane,Bihar,Patna,North,0,0,0,0,0
6036,37,Male,Higher,1.62,140545.0,Sugarcane,Punjab,Jalandhar,West,0,1,0,1,0
6037,29,Male,Primary,4.46,200823.13,Rice,Karnataka,Mysuru,North,1,0,1,0,0
6038,40,Female,None,3.93,190768.8,Rice,Punjab,Patiala,West,0,1,1,0,0
6039,21,Male,Higher,2.24,339292.26,Wheat,Tamil Nadu,Madurai,East,0,1,0,0,0
6040,40,Male,Secondary,9.0,54223.85,Sugarcane,Gujarat,Vadodara,South,1,0,0,0,1
6041,65,Female,Primary,1.91,110715.53,Wheat,Gujarat,Surat,West,0,0,1,1,0
6042,65,Male,Secondary,6.54,108243.56,Sugarcane,Bihar,Patna,West,0,1,0,0,0
6043,18,Female,Secondary,8.96,63128.09,Maize,Bihar,Muzaffarpur,South,0,0,1,0,0
6044,42,Female,Primary,9.16,111721.54,Maize,Tamil Nadu,Chennai,South,1,0,1,0,0
6045,19,Female,Primary,8.04,307459.53,Wheat,Maharashtra,Mumbai,West,1,0,0,0,0
6046,47,Male,Secondary,2.17,368762.4,Maize,Tamil Nadu,Coimbatore,East,0,0,0,0,0
6047,20,Male,Secondary,8.27,333548.69,Maize,Tamil Nadu,Tiruchirappalli,East,0,1,0,0,0
6048,38,Female,Higher,3.13,242842.19,Rice,Punjab,Patiala,South,0,1,1,0,0
6049,42,Female,None,9.26,35692.94,Maize,Punjab,Amritsar,West,0,0,1,0,0
6050,37,Female,Secondary,7.24,479913.44,Rice,Tamil Nadu,Chennai,North,0,0,0,0,0
6051,66,Male,None,7.96,92357.47,Cotton,Karnataka,Mangaluru,South,0,0,0,0,0
6052,69,Female,Higher,1.31,337526.47,Sugarcane,Bihar,Bhagalpur,North,1,0,0,0,1
6053,39,Female,None,6.04,457316.4,Rice,Tamil Nadu,Chennai,South,1,0,0,0,0
6054,38,Female,None,8.3,351910.78,Rice,Maharashtra,Aurangabad,West,0,1,0,0,0
6055,50,Male,Higher,8.69,116844.32,Rice,Bihar,Muzaffarpur,East,0,0,1,0,0
6056,69,Female,Secondary,0.77,164740.19,Sugarcane,Karnataka,Hubballi,South,0,1,0,0,0
6057,55,Male,None,9.42,24800.87,Sugarcane,Tamil Nadu,Coimbatore,North,0,1,0,0,0
6058,32,Male,Secondary,0.91,310251.54,Sugarcane,Gujarat,Rajkot,West,0,1,0,0,0
6059,63,Female,Secondary,6.34,310366.56,Maize,Karnataka,Belagavi,West,0,1,0,0,0
6060,69,Female,Primary,7.09,365495.28,Rice,Gujarat,Rajkot,West,0,0,0,0,0
6061,32,Female,Secondary,1.52,15388.18,Sugarcane,Bihar,Bhagalpur,North,0,1,0,1,0
6062,63,Male,Secondary,0.96,410742.23,Cotton,Maharashtra,Mumbai,South,0,0,0,0,0
6063,42,Male,None,7.96,371968.37,Sugarcane,Bihar,Bhagalpur,East,0,0,0,0,0
6064,38,Male,Secondary,4.15,79034.44,Wheat,Gujarat,Vadodara,East,0,1,1,0,0
6065,41,Female,Secondary,1.52,180337.04,Wheat,Gujarat,Bhavnagar,North,1,1,1,0,1
6066,22,Male,Primary,7.75,322877.2,Rice,Bihar,Patna,East,0,0,0,0,0
6067,23,Female,Primary,8.57,252940.47,Rice,Gujarat,Ahmedabad,South,0,0,1,0,0
6068,66,Female,None,6.08,66396.19,Rice,Tamil Nadu,Tiruchirappalli,North,0,1,1,0,0
6069,60,Female,None,2.03,52799.23,Maize,Bihar,Muzaffarpur,North,1,1,1,0,0
6070,65,Male,Primary,0.64,392913.59,Wheat,Tamil Nadu,Madurai,South,0,0,0,0,0
6071,61,Male,Primary,7.16,86423.89,Wheat,Tamil Nadu,Coimbatore,West,0,1,1,0,0
6072,64,Male,Higher,5.73,94325.41,Rice,Gujarat,Surat,South,0,1,1,0,0
6073,40,Female,Secondary,6.68,417152.33,Wheat,Gujarat,Ahmedabad,South,1,0,0,0,1
6074,21,Male,None,8.23,309948.42,Wheat,Karnataka,Hubballi,East,1,1,0,0,0
6075,44,Male,None,4.63,306310.65,Maize,Gujarat,Rajkot,East,0,1,0,0,0
6076,35,Female,Secondary,1.68,244879.43,Cotton,Maharashtra,Nashik,East,0,1,0,0,0
6077,38,Female,Secondary,9.43,288807.56,Rice,Tamil Nadu,Tiruchirappalli,West,1,0,1,0,1
6078,45,Male,None,5.68,304867.15,Cotton,Punjab,Bathinda,South,0,1,0,0,0
6079,52,Female,Primary,6.35,484234.86,Cotton,Gujarat,Surat,East,1,0,0,0,0
6080,39,Male,Primary,9.37,119256.92,Maize,Gujarat,Vadodara,West,1,1,1,0,0
6081,57,Female,Secondary,9.35,115135.59,Wheat,Karnataka,Mysuru,East,0,0,1,0,0
6082,40,Female,None,5.93,38037.06,Rice,Tamil Nadu,Tiruchirappalli,South,1,0,1,0,0
6083,20,Male,Secondary,3.33,332517.41,Sugarcane,Tamil Nadu,Chennai,South,1,1,0,0,1
6084,57,Female,Primary,9.97,279030.67,Cotton,Karnataka,Belagavi,South,0,0,0,0,0
6085,67,Female,Higher,6.97,64507.21,Cotton,Bihar,Bhagalpur,North,0,0,0,0,0
6086,27,Female,Higher,4.38,188624.08,Maize,Tamil Nadu,Salem,South,0,1,1,0,0
6087,42,Male,Primary,5.82,97544.97,Cotton,Maharashtra,Nagpur,South,0,0,0,0,0
6088,69,Female,Secondary,4.45,172426.05,Cotton,Tamil Nadu,Salem,East,0,0,0,0,0
6089,66,Female,Higher,8.94,476119.44,Cotton,Karnataka,Mangaluru,North,0,1,0,0,0
6090,25,Male,Primary,5.08,344826.23,Maize,Punjab,Ludhiana,East,0,1,0,0,0
6091,28,Male,None,8.32,13708.86,Wheat,Karnataka,Mysuru,West,0,0,1,0,0
6092,22,Female,Secondary,8.48,133728.96,Cotton,Karnataka,Bengaluru,West,1,0,0,0,1
6093,62,Female,Secondary,8.33,15077.16,Rice,Maharashtra,Nagpur,North,0,0,1,0,0
6094,54,Female,Higher,7.36,360285.56,Cotton,Bihar,Patna,South,0,0,0,0,0
6095,62,Male,Secondary,8.62,240016.68,Cotton,Maharashtra,Aurangabad,North,1,0,0,0,1
6096,55,Female,Higher,4.18,497069.16,Rice,Maharashtra,Nagpur,South,0,0,0,0,0
6097,46,Male,Higher,1.59,369455.8,Maize,Tamil Nadu,Tiruchirappalli,West,1,0,0,0,1
6098,22,Male,Primary,8.5,263777.34,Sugarcane,Punjab,Patiala,West,0,1,0,0,0
6099,26,Female,Higher,5.23,404305.66,Rice,Karnataka,Mysuru,North,1,1,0,0,1
6100,65,Female,None,1.71,355353.79,Sugarcane,Maharashtra,Pune,East,1,0,0,0,0
6101,19,Male,Secondary,1.6,129450.33,Wheat,Maharashtra,Aurangabad,West,1,1,1,1,1
6102,18,Female,Higher,2.01,269826.55,Wheat,Gujarat,Surat,North,0,0,1,0,0
6103,57,Female,Secondary,7.63,282439.38,Cotton,Bihar,Gaya,North,0,0,0,0,0
6104,68,Male,Higher,7.25,231103.53,Cotton,Bihar,Patna,West,0,1,0,0,0
6105,47,Female,Primary,2.44,97804.39,Maize,Gujarat,Ahmedabad,South,1,1,1,0,0
6106,28,Male,None,8.55,119450.84,Sugarcane,Punjab,Patiala,East,0,0,0,0,0
6107,45,Female,Secondary,3.17,147713.23,Wheat,Karnataka,Hubballi,East,0,1,1,0,0
6108,61,Male,Primary,8.03,15025.02,Wheat,Maharashtra,Pune,South,0,1,1,0,0
6109,29,Male,Secondary,5.14,459302.51,Cotton,Tamil Nadu,Salem,West,0,0,0,0,0
6110,56,Female,Primary,7.45,346187.04,Cotton,Gujarat,Vadodara,West,1,0,0,0,0
6111,43,Male,None,4.12,347912.48,Maize,Bihar,Muzaffarpur,South,0,0,0,0,0
6112,30,Male,Higher,3.8,290442.0,Cotton,Maharashtra,Pune,West,0,1,0,0,0
6113,25,Female,Primary,8.49,347762.3,Cotton,Tamil Nadu,Madurai,East,0,0,0,0,0
6114,45,Female,Secondary,0.84,491112.65,Maize,Maharashtra,Aurangabad,North,0,0,0,0,0
6115,47,Female,Secondary,9.76,198728.57,Cotton,Punjab,Ludhiana,East,0,1,0,0,0
6116,26,Male,Primary,6.66,359137.54,Cotton,Gujarat,Surat,East,0,0,0,0,0
6117,56,Male,None,4.61,186169.21,Cotton,Punjab,Patiala,East,1,0,0,0,0
6118,48,Male,None,6.47,428601.51,Sugarcane,Tamil Nadu,Tiruchirappalli,West,0,1,0,0,0
6119,38,Female,Higher,1.67,430434.02,Wheat,Bihar,Purnia,South,0,0,0,0,0
6120,64,Male,Higher,5.38,452110.55,Rice,Gujarat,Surat,West,0,0,0,0,0
6121,51,Male,Secondary,9.86,12677.03,Wheat,Punjab,Patiala,South,0,0,1,0,0
6122,48,Female,Secondary,2.74,156113.81,Sugarcane,Bihar,Muzaffarpur,North,0,1,0,0,0
6123,69,Male,Higher,7.36,75622.93,Rice,Tamil Nadu,Tiruchirappalli,North,0,1,1,0,0
6124,42,Female,Higher,4.63,232453.24,Wheat,Gujarat,Bhavnagar,East,0,1,1,0,0
6125,29,Female,Higher,6.7,252770.32,Maize,Tamil Nadu,Tiruchirappalli,South,0,1,1,0,0
6126,18,Female,Primary,2.45,135392.98,Sugarcane,Maharashtra,Aurangabad,East,0,0,0,0,0
6127,39,Male,Higher,4.97,364488.78,Maize,Tamil Nadu,Salem,West,0,1,0,0,0
6128,57,Male,Primary,9.81,142187.16,Maize,Maharashtra,Aurangabad,South,0,0,1,0,0
6129,54,Male,Primary,2.36,428406.77,Wheat,Bihar,Purnia,East,0,1,0,0,0
6130,64,Female,Higher,6.55,97053.09,Rice,Gujarat,Vadodara,West,0,0,1,0,0
6131,18,Female,None,5.97,189945.29,Cotton,Maharashtra,Aurangabad,North,1,1,0,0,0
6132,18,Female,None,5.87,314896.5,Cotton,Gujarat,Ahmedabad,East,0,1,0,0,0
6133,59,Male,Secondary,6.34,306614.18,Sugarcane,Bihar,Gaya,South,0,0,0,0,0
6134,59,Male,Higher,5.27,48234.26,Maize,Punjab,Ludhiana,South,0,1,1,0,0
6135,38,Male,Secondary,0.66,424666.72,Sugarcane,Bihar,Gaya,West,0,0,0,0,0
6136,32,Male,Higher,9.05,303051.82,Wheat,Karnataka,Belagavi,East,0,0,0,0,0
6137,34,Male,Secondary,8.36,436231.18,Maize,Maharashtra,Nagpur,North,0,1,0,0,0
6138,39,Female,Primary,2.15,435141.43,Cotton,Punjab,Bathinda,East,1,0,0,0,0
6139,55,Male,Higher,4.43,277500.16,Wheat,Bihar,Gaya,East,1,1,1,0,1
6140,52,Female,None,7.82,456282.91,Wheat,Tamil Nadu,Madurai,South,1,0,0,0,0
6141,62,Female,Higher,9.81,425719.82,Sugarcane,Maharashtra,Nashik,West,0,0,0,0,0
6142,33,Male,Secondary,9.54,479480.24,Sugarcane,Bihar,Bhagalpur,South,1,1,0,0,1
6143,25,Female,Secondary,9.04,426744.22,Rice,Punjab,Patiala,North,1,0,0,0,1
6144,64,Male,Secondary,2.0,412389.89,Cotton,Gujarat,Bhavnagar,East,1,0,0,0,1
6145,34,Male,Secondary,9.19,239986.64,Cotton,Tamil Nadu,Tiruchirappalli,North,0,1,0,0,0
6146,34,Female,Secondary,8.85,113895.22,Sugarcane,Gujarat,Surat,West,0,1,0,0,0
6147,43,Male,Secondary,4.08,456247.28,Cotton,Maharashtra,Nagpur,West,0,1,0,0,0
6148,30,Male,None,4.25,364049.1,Cotton,Punjab,Ludhiana,East,0,0,0,0,0
6149,34,Female,Secondary,4.87,148056.45,Wheat,Tamil Nadu,Tiruchirappalli,West,0,1,1,0,0
6150,55,Female,None,6.73,177087.9,Maize,Gujarat,Ahmedabad,North,1,1,1,0,0
6151,34,Female,Higher,2.98,346178.47,Maize,Karnataka,Bengaluru,East,1,0,0,0,1
6152,65,Female,Primary,0.72,244130.48,Rice,Tamil Nadu,Coimbatore,West,1,1,0,0,0
6153,31,Female,None,1.84,49926.46,Maize,Gujarat,Vadodara,North,1,0,1,1,0
6154,62,Female,Higher,4.68,79309.49,Cotton,Maharashtra,Aurangabad,East,0,0,0,0,0
6155,23,Male,Primary,3.18,375367.85,Wheat,Karnataka,Belagavi,West,0,0,0,0,0
6156,52,Male,None,7.76,170999.07,Maize,Bihar,Gaya,South,0,0,1,0,0
6157,63,Male,None,1.51,258748.22,Cotton,Karnataka,Bengaluru,East,0,0,0,0,0
6158,31,Female,Higher,9.22,385644.52,Cotton,Karnataka,Mysuru,East,1,0,0,0,1
6159,64,Male,Secondary,9.01,378076.04,Sugarcane,Karnataka,Mysuru,South,1,0,0,0,1
6160,25,Female,None,9.13,91837.36,Sugarcane,Tamil Nadu,Tiruchirappalli,West,0,0,0,0,0
6161,32,Male,None,7.53,58212.99,Maize,Karnataka,Bengaluru,East,1,0,1,0,0
6162,44,Female,Higher,1.52,299664.62,Sugarcane,Karnataka,Belagavi,North,0,0,0,0,0
6163,30,Male,Secondary,4.66,373400.11,Cotton,Bihar,Patna,West,0,1,0,0,0
6164,66,Female,Primary,1.75,83029.56,Cotton,Karnataka,Mangaluru,East,1,0,0,1,0
6165,48,Female,Secondary,9.88,192258.09,Sugarcane,Gujarat,Rajkot,North,0,1,0,0,0
6166,52,Female,Secondary,3.66,436436.22,Wheat,Tamil Nadu,Salem,South,0,0,0,0,0
6167,23,Female,Higher,6.06,472669.34,Sugarcane,Punjab,Patiala,North,0,0,0,0,0
6168,22,Male,Secondary,7.9,232494.18,Wheat,Punjab,Ludhiana,West,0,0,1,0,0
6169,39,Male,Higher,9.25,48962.81,Sugarcane,Tamil Nadu,Chennai,South,0,1,0,0,0
6170,66,Female,Primary,7.68,136271.26,Cotton,Tamil Nadu,Madurai,North,0,1,0,0,0
6171,40,Female,None,6.91,124155.26,Cotton,Karnataka,Bengaluru,West,1,0,0,0,0
6172,42,Female,None,4.93,127092.22,Sugarcane,Tamil Nadu,Chennai,South,1,0,0,0,0
6173,51,Male,Higher,6.25,252002.04,Rice,Karnataka,Mangaluru,West,0,1,1,0,0
6174,43,Female,Higher,1.39,295780.57,Wheat,Maharashtra,Pune,East,1,0,1,0,1
6175,64,Female,Secondary,8.9,70029.7,Rice,Bihar,Gaya,West,0,1,1,0,0
6176,22,Male,Secondary,5.67,445784.44,Cotton,Bihar,Purnia,North,1,1,0,0,1
6177,43,Female,None,0.88,313787.17,Wheat,Bihar,Purnia,West,0,1,0,0,0
6178,37,Female,None,9.24,302653.35,Sugarcane,Maharashtra,Aurangabad,West,1,0,0,0,0
6179,23,Male,None,5.15,493766.71,Wheat,Bihar,Muzaffarpur,South,0,0,0,0,0
6180,23,Female,Higher,8.75,317790.55,Wheat,Karnataka,Mysuru,West,0,1,0,0,0
6181,67,Female,Primary,8.64,465189.98,Maize,Gujarat,Rajkot,West,1,0,0,0,0
6182,35,Male,Primary,8.25,150265.92,Wheat,Punjab,Patiala,East,0,0,1,0,0
6183,21,Female,Higher,1.08,127663.45,Cotton,Bihar,Purnia,East,1,1,0,1,1
6184,34,Male,Secondary,2.85,263094.16,Rice,Bihar,Patna,South,0,0,1,0,0
6185,31,Female,Primary,8.82,259218.38,Rice,Karnataka,Mangaluru,South,0,1,1,0,0
6186,31,Female,Secondary,9.04,120976.99,Sugarcane,Gujarat,Rajkot,North,0,1,0,0,0
6187,30,Female,None,4.85,352831.27,Maize,Karnataka,Mangaluru,South,1,0,0,0,0
6188,24,Female,None,4.68,24520.57,Rice,Bihar,Gaya,West,1,0,1,0,0
6189,61,Female,Secondary,2.16,348408.93,Rice,Tamil Nadu,Tiruchirappalli,East,0,0,0,0,0
6190,32,Male,None,9.7,234017.16,Wheat,Maharashtra,Nagpur,South,1,0,1,0,0
6191,36,Female,Higher,2.52,347613.68,Cotton,Punjab,Patiala,North,0,0,0,0,0
6192,60,Female,Secondary,2.31,243769.51,Cotton,Punjab,Ludhiana,West,1,0,0,0,1
6193,64,Male,Secondary,6.78,488893.55,Sugarcane,Maharashtra,Nashik,North,0,0,0,0,0
6194,61,Male,Secondary,2.81,173995.63,Cotton,Bihar,Bhagalpur,North,0,0,0,0,0
6195,52,Female,Primary,9.42,491460.74,Rice,Bihar,Muzaffarpur,North,0,1,0,0,0
6196,34,Male,Secondary,0.6,41837.23,Wheat,Bihar,Muzaffarpur,North,1,1,0,1,1
6197,52,Female,Secondary,0.55,345042.78,Cotton,Bihar,Gaya,West,0,0,0,0,0
6198,36,Male,Secondary,5.3,232567.41,Maize,Bihar,Bhagalpur,West,0,1,1,0,0
6199,37,Male,Primary,5.14,412847.44,Maize,Gujarat,Rajkot,North,0,0,0,0,0
6200,53,Female,None,2.05,396911.87,Maize,Punjab,Jalandhar,West,0,0,0,0,0
6201,52,Male,Primary,5.2,402102.99,Cotton,Bihar,Muzaffarpur,South,0,1,0,0,0
6202,49,Female,Higher,4.41,56421.91,Wheat,Karnataka,Bengaluru,West,0,0,1,0,0
6203,65,Male,Secondary,8.96,412959.19,Cotton,Tamil Nadu,Tiruchirappalli,West,1,0,0,0,1
6204,61,Male,Higher,0.59,114879.68,Rice,Bihar,Gaya,North,0,0,0,1,0
6205,57,Male,Primary,9.77,22583.33,Cotton,Gujarat,Bhavnagar,West,1,0,0,0,0
6206,41,Female,None,6.43,116691.97,Maize,Karnataka,Bengaluru,South,0,0,1,0,0
6207,34,Female,None,1.94,244849.7,Maize,Punjab,Jalandhar,West,0,0,1,0,0
6208,24,Male,Secondary,0.94,373634.57,Wheat,Karnataka,Mysuru,South,0,0,0,0,0
6209,60,Female,None,5.61,117129.92,Sugarcane,Maharashtra,Pune,West,0,0,0,0,0
6210,67,Female,Primary,2.73,65373.7,Maize,Maharashtra,Mumbai,East,0,0,1,0,0
6211,18,Female,Primary,3.36,326523.95,Maize,Karnataka,Mangaluru,West,0,0,0,0,0
